"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"977",2016-09-26,112530.46597503,370877.654255994,23906.6732169145,38429.1887196039,28805.0847945184,4866.16793711606,"saturatedSpendReversed","2_233_2"
"978",2016-10-03,1159242.63912796,354940.640128387,76576.798406919,105236.048560292,31191.0315896322,14645.0523325584,"saturatedSpendReversed","2_233_2"
"979",2016-10-10,774863.28333119,121001.606827992,89967.75321971,138057.714702437,36278.9901581094,25837.6864988372,"saturatedSpendReversed","2_233_2"
"980",2016-10-17,1128355.7655708,97117.2463782675,11207.5745140997,198607.265702241,35319.5468815995,29619.2600710812,"saturatedSpendReversed","2_233_2"
"981",2016-10-24,754217.817534366,331068.910264177,71603.4972030961,231902.177381715,37823.3276831247,21246.4733848067,"saturatedSpendReversed","2_233_2"
"982",2016-10-31,1209096.68203196,112863.576563866,8919.87964192062,257522.637781061,44435.3849084555,16512.8696357049,"saturatedSpendReversed","2_233_2"
"983",2016-11-07,808186.822397164,305854.938150227,87689.8449740708,281162.413737114,40287.6405350139,31387.5646096689,"saturatedSpendReversed","2_233_2"
"984",2016-11-14,932642.752200357,104267.967058004,10923.8081035177,239131.101791522,8239.37040132162,23130.1842155146,"saturatedSpendReversed","2_233_2"
"985",2016-11-21,675576.833711267,307454.638138656,56058.8141685935,267798.140294031,1685.06330250773,22149.289585624,"saturatedSpendReversed","2_233_2"
"986",2016-11-28,451570.418342953,104813.31534208,38055.4281115396,217363.875225374,71844.6183622237,30572.1152173408,"saturatedSpendReversed","2_233_2"
"987",2016-12-05,408747.602169633,484007.550967996,4740.68797944157,110900.073225305,77693.2015418845,54904.6630952737,"saturatedSpendReversed","2_233_2"
"988",2016-12-12,273215.88973743,165001.368574826,590.56286142809,122138.445787086,70989.3163428563,26128.1276743207,"saturatedSpendReversed","2_233_2"
"989",2016-12-19,182623.511450073,684225.055556191,73.5683290717681,64748.4773716246,66218.2806468164,7556.76159283894,"saturatedSpendReversed","2_233_2"
"990",2016-12-26,929977.172770481,233256.837324472,9.16464511385635,235028.530114726,71542.5389608907,1456.66808745142,"saturatedSpendReversed","2_233_2"
"991",2017-01-02,929524.80177759,930198.795339039,209987.141669535,194616.436841939,69931.422196032,46680.0376749418,"saturatedSpendReversed","2_233_2"
"992",2017-01-09,621314.82705378,317110.908643128,26158.778596113,218990.04722701,67401.9269064304,27316.1240094082,"saturatedSpendReversed","2_233_2"
"993",2017-01-16,459650.199328942,108105.201688439,14776.0171374937,241295.515559474,64084.6107185709,38595.8837368838,"saturatedSpendReversed","2_233_2"
"994",2017-01-23,307240.30553585,36853.7767499201,82698.0296624464,263018.629627897,65606.1744426535,18582.8069588986,"saturatedSpendReversed","2_233_2"
"995",2017-01-30,507203.379506884,12563.6957289743,10301.9614966671,202480.970781709,67617.3549174951,29622.4525677879,"saturatedSpendReversed","2_233_2"
"996",2017-02-06,339025.89733675,4283.04679439915,1283.34872199506,57015.2599399172,55728.6686766546,7603.85262165015,"saturatedSpendReversed","2_233_2"
"997",2017-02-13,226612.368349625,240942.11892032,159.870908348784,263868.201663452,11397.2706542699,20304.9158792723,"saturatedSpendReversed","2_233_2"
"998",2017-02-20,151472.692476993,82138.7585579218,80202.5823037014,74300.8789894602,2330.89685167909,21813.6758186983,"saturatedSpendReversed","2_233_2"
"999",2017-02-27,101247.680050857,28001.644908202,9991.09553393875,437940.463717602,34276.7001063656,29147.247641187,"saturatedSpendReversed","2_233_2"
"1000",2017-03-06,67676.1767949538,9545.94556006246,106452.956475145,123316.720977133,42010.0513348732,15734.403004659,"saturatedSpendReversed","2_233_2"
"1001",2017-03-13,122942.845445637,3254.27584466599,13261.1896956878,34723.9292379202,40191.6268346797,27861.0905196436,"saturatedSpendReversed","2_233_2"
"1002",2017-03-20,82177.7026384633,1109.40411366721,150555.656033313,9777.67858378006,36519.734293817,26005.620335883,"saturatedSpendReversed","2_233_2"
"1003",2017-03-27,54929.3843530069,46271.2031844163,18755.2058723954,81229.2841634158,43468.782331472,29493.2089399806,"saturatedSpendReversed","2_233_2"
"1004",2017-04-03,36716.0089480056,15774.1585555085,2336.39676239132,22872.8098913724,43089.9571622257,4748.49976464074,"saturatedSpendReversed","2_233_2"
"1005",2017-04-10,24541.7881330438,943555.514761019,291.052514616597,6440.60128948527,36312.4822630926,1690.07452446666,"saturatedSpendReversed","2_233_2"
"1006",2017-04-17,72422.1711074654,321664.302448429,36.2573547559369,1813.56576507752,34026.3964725612,12166.7640372651,"saturatedSpendReversed","2_233_2"
"1007",2017-04-24,48408.5724559942,664947.483689066,4.51669615577647,510.669832897552,31458.8608376308,19342.2905083249,"saturatedSpendReversed","2_233_2"
"1008",2017-05-01,307029.254818181,226684.985842995,0.562659474220619,143.796096757741,25933.7648818029,8349.67165659844,"saturatedSpendReversed","2_233_2"
"1009",2017-05-08,205225.108564078,651677.407794783,0.070092313720359,40.4905794521641,25403.8076175311,10046.8579135709,"saturatedSpendReversed","2_233_2"
"1010",2017-05-15,137176.977516618,222161.129388133,0.00873162661924157,11.4014709810526,5195.4241495687,20595.1206000498,"saturatedSpendReversed","2_233_2"
"1011",2017-05-22,91692.1096656129,152623.195271869,0.00108772701842917,119359.254044945,1062.53489635523,21848.1492519897,"saturatedSpendReversed","2_233_2"
"1012",2017-05-29,61289.0233269083,52030.2545812688,53810.333468835,33609.5726395139,16517.3028367792,8373.34274205132,"saturatedSpendReversed","2_233_2"
"1013",2017-06-05,109407.931550219,97400.4571864348,6703.32758569321,102225.490127773,23478.0130654399,2982.66980299541,"saturatedSpendReversed","2_233_2"
"1014",2017-06-12,73130.6684226603,33204.458697873,835.055236131181,28784.9908542957,21501.5729728602,5148.31149503132,"saturatedSpendReversed","2_233_2"
"1015",2017-06-19,320829.747648411,11319.6191195323,104.025536343826,9043.48798931248,28197.3640943423,5791.56817991034,"saturatedSpendReversed","2_233_2"
"1016",2017-06-26,214449.661582646,301293.932867335,34958.6254647718,2546.49519154097,25766.7444414447,1735.98067366996,"saturatedSpendReversed","2_233_2"
"1017",2017-07-03,177548.571694396,102713.090254431,76152.9092400931,200220.465464309,33669.6496659998,11183.2172310243,"saturatedSpendReversed","2_233_2"
"1018",2017-07-10,118677.371389111,35015.5703741313,9486.61463946434,56378.7393929762,34785.9012639324,8141.45493403424,"saturatedSpendReversed","2_233_2"
"1019",2017-07-17,153305.065938653,214777.039043306,188363.111655602,15875.3114881142,36014.1898967314,3328.12383868667,"saturatedSpendReversed","2_233_2"
"1020",2017-07-24,102472.478784846,73218.9101383206,23465.0031154202,4470.22259735112,36365.3916268642,15509.3479972038,"saturatedSpendReversed","2_233_2"
"1021",2017-07-31,153881.759214324,410160.80971096,13816.4447980313,1258.7400306967,41437.2171570198,11886.3562240552,"saturatedSpendReversed","2_233_2"
"1022",2017-08-07,102857.953257557,336450.52709181,72725.4926271052,354.440171685678,48674.4744547639,10341.9808501733,"saturatedSpendReversed","2_233_2"
"1023",2017-08-14,324105.418832323,114698.205259077,9059.65024715461,99.8044331958197,9954.5919988518,20630.1782684449,"saturatedSpendReversed","2_233_2"
"1024",2017-08-21,216639.192266739,39101.3751809741,86239.9233178882,40308.446333098,2035.84944621638,21852.3137541713,"saturatedSpendReversed","2_233_2"
"1025",2017-08-28,1028974.80217332,13329.9168682703,10743.1866650609,38317.9949097756,52916.3588993037,36307.8374434737,"saturatedSpendReversed","2_233_2"
"1026",2017-09-04,687789.395218294,4544.25663784466,1338.31357079143,10789.7074560778,59522.1150573886,24313.0098253021,"saturatedSpendReversed","2_233_2"
"1027",2017-09-11,826253.063130602,283108.167079935,34744.3847243162,21691.2060294416,54073.0820300008,5153.14365279813,"saturatedSpendReversed","2_233_2"
"1028",2017-09-18,552285.724963883,96513.4426714526,4328.22057691457,6107.88137475006,59358.6806690508,16536.1421921731,"saturatedSpendReversed","2_233_2"
"1029",2017-09-25,996638.728851809,303959.06959542,539.180460700917,77589.8992083066,69439.657474878,26300.3291578153,"saturatedSpendReversed","2_233_2"
"1030",2017-10-02,1500958.65241658,213052.652954938,67.1674569342059,21848.0198657423,69301.3543329542,32634.2174156733,"saturatedSpendReversed","2_233_2"
"1031",2017-10-09,1338057.1843656,686199.055539848,138795.367267733,166609.209963246,74273.0694595081,19334.6203185187,"saturatedSpendReversed","2_233_2"
"1032",2017-10-16,894386.859288022,233929.786947301,17290.1885975314,172625.593003931,72089.852818214,46262.7605143679,"saturatedSpendReversed","2_233_2"
"1033",2017-10-23,930531.653259018,166169.208306929,2153.89481380555,190564.875290022,74143.3553233231,40511.5556346398,"saturatedSpendReversed","2_233_2"
"1034",2017-10-30,656827.028734699,56648.1798286068,268.317655574954,211861.446891202,78663.324513252,9561.36971941664,"saturatedSpendReversed","2_233_2"
"1035",2017-11-06,597655.236200905,616544.738381559,172832.758533037,166241.09406307,89787.7196841734,27078.795587038,"saturatedSpendReversed","2_233_2"
"1036",2017-11-13,399485.908291881,210184.170509547,21530.3367085981,274813.771264915,18362.8097884012,22618.3453278778,"saturatedSpendReversed","2_233_2"
"1037",2017-11-20,681230.169792276,269100.17094223,12777.7704687477,175781.89325581,3755.44433594116,22088.4882185697,"saturatedSpendReversed","2_233_2"
"1038",2017-11-27,455349.232552893,91738.0243353344,73605.1016006015,123411.042823172,113368.039440743,44092.8926199083,"saturatedSpendReversed","2_233_2"
"1039",2017-12-04,521292.04472147,195978.097966876,9169.22598691612,84444.5246331459,118685.305870968,21373.7969189635,"saturatedSpendReversed","2_233_2"
"1040",2017-12-11,348443.071116814,66810.2270523546,1142.24018948234,114689.005111196,107672.759170773,40322.9944046935,"saturatedSpendReversed","2_233_2"
"1041",2017-12-18,711024.914482043,194979.047349646,142.292561262029,62650.8392829531,109520.543599948,48040.9705214833,"saturatedSpendReversed","2_233_2"
"1042",2017-12-25,1153382.59538792,66469.6441032069,112776.059178717,234437.870259513,97998.4406455823,63229.7892902955,"saturatedSpendReversed","2_233_2"
"1043",2018-01-01,770946.301174382,22659.9403744343,53736.5457529913,194450.11689073,99942.0138908144,85128.0698312837,"saturatedSpendReversed","2_233_2"
"1044",2018-01-08,515317.468523583,15125.9232292511,6694.13561085836,218943.214306293,101739.50105206,84639.3676716617,"saturatedSpendReversed","2_233_2"
"1045",2018-01-15,637618.83294547,5156.52705994502,116938.910162044,61650.7527969731,96407.1116223607,20448.3147176851,"saturatedSpendReversed","2_233_2"
"1046",2018-01-22,426198.455555077,108278.894107814,159673.125587622,17359.8224200559,88916.5654634908,12169.0563277295,"saturatedSpendReversed","2_233_2"
"1047",2018-01-29,473649.424059036,36912.9896420549,19890.9985953769,4888.23608445333,85384.6469025742,14978.5628096238,"saturatedSpendReversed","2_233_2"
"1048",2018-02-05,316597.695328389,12583.8817947081,38078.8861418616,15565.8560854277,97062.3215227743,57881.3042250834,"saturatedSpendReversed","2_233_2"
"1049",2018-02-12,280359.964706792,105887.928357436,4743.61022228279,4383.08512385983,19850.5647989801,26277.3768691167,"saturatedSpendReversed","2_233_2"
"1050",2018-02-19,187398.768329243,36097.893637377,47926.5935613536,1234.20357335736,4059.71046907269,22523.144758305,"saturatedSpendReversed","2_233_2"
"1051",2018-02-26,217932.25952417,117627.01018708,80991.371042101,347.531115057757,56430.2660029877,22000.5254919963,"saturatedSpendReversed","2_233_2"
"1052",2018-03-05,145670.716775664,40099.8241110428,10089.3575027567,97.8589582306429,66740.7568492286,20691.4435232205,"saturatedSpendReversed","2_233_2"
"1053",2018-03-12,495771.411848623,183553.294698294,154907.863953637,27.5554483931466,66749.3924499604,11168.9376106955,"saturatedSpendReversed","2_233_2"
"1054",2018-03-19,331384.51865068,62574.5296143933,19297.3745141837,7.75915409152191,58351.1585477542,14305.7586572214,"saturatedSpendReversed","2_233_2"
"1055",2018-03-26,369583.502725525,174923.070137442,24822.603133392,2.18484821429924,59433.605498772,25609.3817861793,"saturatedSpendReversed","2_233_2"
"1056",2018-04-02,247037.744058801,59632.4291021169,3092.23209756079,0.615216770181488,53554.9806215337,13609.1397428493,"saturatedSpendReversed","2_233_2"
"1057",2018-04-09,165125.462959272,41437.0886549437,385.209371225144,0.173234768363045,55752.7218848401,42945.6303905101,"saturatedSpendReversed","2_233_2"
"1058",2018-04-16,110373.492202162,14126.1770072554,47.986779451879,63397.8631315571,48702.1898624674,26717.5135813702,"saturatedSpendReversed","2_233_2"
"1059",2018-04-23,73776.0704047538,301728.706974542,5.97786859348599,17851.7795135322,37660.2601766567,5702.77477420665,"saturatedSpendReversed","2_233_2"
"1060",2018-04-30,49313.5485320863,102861.307617087,0.744682458984792,389044.681959973,31502.0353856647,7513.43290056675,"saturatedSpendReversed","2_233_2"
"1061",2018-05-07,32962.2607369142,146955.098651295,0.0927675066869027,109548.48539374,41842.5946640497,1222.52106992997,"saturatedSpendReversed","2_233_2"
"1062",2018-05-14,22032.7002462897,50097.9630338777,51027.3448896822,422060.447306576,8557.37966808559,19546.8771851768,"saturatedSpendReversed","2_233_2"
"1063",2018-05-21,21830.4415640254,66369.7262448049,6356.64168150515,118845.173552062,1750.10052248699,21723.6283643248,"saturatedSpendReversed","2_233_2"
"1064",2018-05-28,14591.947411109,22625.8777170472,32332.5341164508,63736.0936655036,35157.9193582157,31148.5508995796,"saturatedSpendReversed","2_233_2"
"1065",2018-06-04,9753.5786724283,7713.31104453433,4027.76853229682,17947.0195834416,42590.2726564584,30408.1379187886,"saturatedSpendReversed","2_233_2"
"1066",2018-06-11,68879.6065633819,2629.51864293465,41186.7521760383,5053.58099947011,42710.2899859539,11287.1842237798,"saturatedSpendReversed","2_233_2"
"1067",2018-06-18,46040.6443783088,33639.4202601995,5130.76716364614,1423.00401464809,49334.8351620714,24695.805178302,"saturatedSpendReversed","2_233_2"
"1068",2018-06-25,30774.5795966379,11467.9003868757,78520.156289261,113108.97632271,48789.6447444018,19922.6159319208,"saturatedSpendReversed","2_233_2"
"1069",2018-07-02,130235.006043144,319099.482930028,9781.51027425962,31849.5988125705,39478.1458893987,17019.6085426837,"saturatedSpendReversed","2_233_2"
"1070",2018-07-09,87051.9432093704,108783.119787434,87377.8477602911,251362.379151795,46973.8177371661,17164.7601497658,"saturatedSpendReversed","2_233_2"
"1071",2018-07-16,124605.833983894,148680.883504127,10884.9415997262,70779.4482174135,48206.7845711717,11052.0027164287,"saturatedSpendReversed","2_233_2"
"1072",2018-07-23,156255.980763182,50686.294480388,40150.9724422887,19930.3106012384,61758.9430570748,23789.8679552847,"saturatedSpendReversed","2_233_2"
"1073",2018-07-30,104444.935173688,17279.2923179078,5001.73672628661,5612.0426291217,70730.5437767974,11731.9996039017,"saturatedSpendReversed","2_233_2"
"1074",2018-08-06,167624.492458667,179467.624794504,54624.0825496205,1580.25748324876,80265.3581377504,60711.6448195475,"saturatedSpendReversed","2_233_2"
"1075",2018-08-13,112043.898498207,61181.6977787701,6804.69894523369,133967.485749659,16415.3573480406,26613.5931698501,"saturatedSpendReversed","2_233_2"
"1076",2018-08-20,536616.006721969,220417.244571988,847.683394832343,37723.0067300919,3357.16382653424,22563.0839094799,"saturatedSpendReversed","2_233_2"
"1077",2018-08-27,358685.944445112,75141.6934284049,105.598666988464,145876.364368604,65086.5856599543,50700.2698657613,"saturatedSpendReversed","2_233_2"
"1078",2018-09-03,327214.17635789,153516.29922492,5806.48810141976,41076.3480709141,86311.0919450256,76877.6875923673,"saturatedSpendReversed","2_233_2"
"1079",2018-09-10,218717.154189494,52334.7196133501,4743.33303581531,11566.4136417566,96451.7921336082,55357.3043529817,"saturatedSpendReversed","2_233_2"
"1080",2018-09-17,146195.35763765,104317.25132534,73228.8923646706,105343.742169792,89925.7032356959,81570.8969519559,"saturatedSpendReversed","2_233_2"
"1081",2018-09-24,104379.693342873,90537.4394706673,9122.36038347827,29663.0385545191,100091.029301264,10736.8109274677,"saturatedSpendReversed","2_233_2"
"1082",2018-10-01,1245045.48338363,80040.810662651,21374.7353227508,35857.9623495075,113069.976730107,35744.4263069144,"saturatedSpendReversed","2_233_2"
"1083",2018-10-08,832215.792094253,27286.4406242481,22086.3866999642,70572.3883128595,109324.34799299,26478.0821882197,"saturatedSpendReversed","2_233_2"
"1084",2018-10-15,889942.744183225,127628.127699314,10544.7060844408,93149.6049769341,118058.315975699,52554.3327070427,"saturatedSpendReversed","2_233_2"
"1085",2018-10-22,594857.308952439,43509.2710783391,1313.5882017865,26229.3731631015,125344.531210128,55817.9318099862,"saturatedSpendReversed","2_233_2"
"1086",2018-10-29,587290.512164607,14832.5976717949,16124.6379383223,245340.038214204,129134.661318096,48906.6149106049,"saturatedSpendReversed","2_233_2"
"1087",2018-11-05,392557.898722091,277666.53044146,12925.031725137,69083.6575824815,131809.794470944,31141.6192305615,"saturatedSpendReversed","2_233_2"
"1088",2018-11-12,692526.235779618,94658.3528265945,1610.11307910311,281307.050150183,26956.8955825129,23100.9683516332,"saturatedSpendReversed","2_233_2"
"1089",2018-11-19,462899.771572284,120494.657223715,200.577003030251,79211.3674945541,5513.05176040382,22145.8190316927,"saturatedSpendReversed","2_233_2"
"1090",2018-11-26,710851.391113889,41077.423912302,113495.986527137,232412.451461964,121127.494062507,2931.70295006573,"saturatedSpendReversed","2_233_2"
"1091",2018-12-03,475148.708551128,114426.564922702,14138.5627686818,65443.4650437497,129672.219869702,35180.2571400235,"saturatedSpendReversed","2_233_2"
"1092",2018-12-10,317599.850067162,39008.7711974775,48881.2865730381,18427.7868504537,144819.732505544,72971.0645046762,"saturatedSpendReversed","2_233_2"
"1093",2018-12-17,212290.726981593,42105.34755911,6089.30024377185,5188.95703304736,146217.604845746,45867.2364010637,"saturatedSpendReversed","2_233_2"
"1094",2018-12-24,1327249.09231049,14353.9908781945,56648.2305273661,273501.345824925,158503.488750381,86313.5713054442,"saturatedSpendReversed","2_233_2"
"1095",2018-12-31,1272511.79278036,4893.37022671629,7056.85361706091,77013.4115118235,141116.1190969,64264.1934510523,"saturatedSpendReversed","2_233_2"
"1096",2016-01-04,20217.9677593369,79990.4808868507,2217.57999385915,44680.6919552573,12338.1399108202,0.112697983896322,"decompMedia","2_233_2"
"1097",2016-01-11,8342.95851052835,43033.2842748117,41609.8674889504,46902.7926025642,12971.6224872442,0.0614817333421243,"decompMedia","2_233_2"
"1098",2016-01-18,2730.36468884977,20292.0638321883,958.053545448945,44198.729546114,11641.4797532391,0.0595455228541661,"decompMedia","2_233_2"
"1099",2016-01-25,888.019156065173,8892.82495086105,25072.3519968491,38913.9691834334,11338.0325563604,0.0366057752951088,"decompMedia","2_233_2"
"1100",2016-02-01,3412.4778910779,27475.4863376633,110.579842316409,9651.75605419823,10836.7074916001,0.0154925932421231,"decompMedia","2_233_2"
"1101",2016-02-08,1110.70475815599,12315.639285511,3973.92243820881,34579.9396673356,10649.978588234,0.0166038900329426,"decompMedia","2_233_2"
"1102",2016-02-15,55796.1654299153,5266.76192893177,1019.45101754944,22377.4331586536,4529.17029062801,0.0514440051755504,"decompMedia","2_233_2"
"1103",2016-02-22,19276.1292465565,2205.21545276734,2.06642582237554,4653.779010327,1722.96734909674,0.0568210453817694,"decompMedia","2_233_2"
"1104",2016-02-29,52163.7530180461,915.021128538433,0.00409503770569208,23007.6873999798,8781.98183564671,0.000856801683301675,"decompMedia","2_233_2"
"1105",2016-03-07,17944.7995196205,378.239411775819,35385.1771811321,4814.48863407428,10472.5334208889,0.00762808580326412,"decompMedia","2_233_2"
"1106",2016-03-14,20675.6435342206,26647.5754847634,314.739661176218,854.649471638125,10071.3317398069,0.00389691635625498,"decompMedia","2_233_2"
"1107",2016-03-21,6860.40175345495,11913.206861231,0.628033162861723,146.865537206198,9853.5463912971,0.00683306733900183,"decompMedia","2_233_2"
"1108",2016-03-28,2241.48368956325,37175.7790516653,30170.9169179325,52098.8117925473,10202.5697390694,0.0130400741179072,"decompMedia","2_233_2"
"1109",2016-04-04,728.623149165068,17193.4696841431,177.244272736976,15473.7994648268,9204.99747505855,0.0124524521597985,"decompMedia","2_233_2"
"1110",2016-04-11,236.453701473144,38381.1430963549,0.352601875907335,3014.7638170767,8907.08990894577,0.00161481017170437,"decompMedia","2_233_2"
"1111",2016-04-18,1039.6105043112,17821.3415234377,0.000698725116256066,21831.2270981015,8688.83209631,0.0162453909161577,"decompMedia","2_233_2"
"1112",2016-04-25,337.491303795399,7750.58261474797,1.38460129640044e-06,4516.09289602081,8669.73316073881,0.00609127633025527,"decompMedia","2_233_2"
"1113",2016-05-02,109.475942752984,3269.29528873655,27542.7221550043,799.689982251328,7525.10718726891,0.00389320547481566,"decompMedia","2_233_2"
"1114",2016-05-09,35.5030609392031,29540.6560890469,138.160259337196,137.360205911409,7641.53363970321,0.00057338641495077,"decompMedia","2_233_2"
"1115",2016-05-16,11.5127094677786,13328.7665110533,0.274613212480043,32673.2099309198,3071.71700951235,0.0456977498268476,"decompMedia","2_233_2"
"1116",2016-05-23,3.73317050672288,54648.7422880733,0.000544179805158332,7554.67340106823,1139.89835353529,0.0560885392577286,"decompMedia","2_233_2"
"1117",2016-05-30,1.21052674493804,26809.8303054504,1.07835262195353e-06,1372.42985950981,6610.29652611936,0.014607692855091,"decompMedia","2_233_2"
"1118",2016-06-06,0.392527190896266,11991.9095747314,2.13687526141156e-09,236.832155842024,6914.00534177273,0.00306969100508413,"decompMedia","2_233_2"
"1119",2016-06-13,0.127281332310424,5123.29328447397,4.23445521415125e-12,40.4960298824444,7736.65431919559,0.00631632759130823,"decompMedia","2_233_2"
"1120",2016-06-20,1508.64206300959,53454.4729773613,8.39104241808077e-15,22450.8676534049,8124.51651991148,0.000709201345240455,"decompMedia","2_233_2"
"1121",2016-06-27,490.007379624807,26115.513746015,1.66277807418359e-17,4672.40228801612,7943.55470431107,0.00125492237237785,"decompMedia","2_233_2"
"1122",2016-07-04,1230.83544468543,11655.6937180767,4482.35533922355,828.445486840231,8414.88048332882,0.00192596370345571,"decompMedia","2_233_2"
"1123",2016-07-11,399.653323703045,4974.58850226822,9.85226071481462,142.332464718624,8823.51111724464,0.00847277098449837,"decompMedia","2_233_2"
"1124",2016-07-18,225.12748292121,88404.6097263559,3794.30714573731,31644.7565906545,7922.70381748196,0.0055178560101145,"decompMedia","2_233_2"
"1125",2016-07-25,73.0181631593232,49136.0629872501,8.20242758281534,7236.06121789122,8808.95855062998,0.0242453961862684,"decompMedia","2_233_2"
"1126",2016-08-01,5296.08903312441,70025.7200507378,0.0162569484099894,45409.0421040818,9581.93777812293,0.0206094839671257,"decompMedia","2_233_2"
"1127",2016-08-08,1727.38299162178,36293.6940639668,20.0821654287322,12184.5908872824,10150.362591801,0.0412161637976999,"decompMedia","2_233_2"
"1128",2016-08-15,11311.5247878133,16737.127654378,0.0398125980471948,11419.7752842658,4275.54191122523,0.0554894838037293,"decompMedia","2_233_2"
"1129",2016-08-22,3714.12072534318,7254.81178283689,30995.7003670328,7630.53349504635,1619.40485561096,0.0573163787815154,"decompMedia","2_233_2"
"1130",2016-08-29,11322.8085754501,62132.0131672035,192.423965179853,1387.10887435365,10165.0853976669,0.00238248949039748,"decompMedia","2_233_2"
"1131",2016-09-05,16938.7533975886,57771.0416428837,1263.4831009937,523.848110750466,11216.660410744,0.00125748587748715,"decompMedia","2_233_2"
"1132",2016-09-12,5596.90874021492,71379.5132930863,2.5751977761263,89.7799432929722,11629.3683547019,0.0149133903395522,"decompMedia","2_233_2"
"1133",2016-09-19,1826.10701979298,47540.6909145234,42199.5811293825,39524.9176135868,11797.8009372053,0.0320094930268259,"decompMedia","2_233_2"
"1134",2016-09-26,593.327722076765,69319.3820659538,1143.76817608819,9873.5559820614,11261.2756249359,0.00218345090685042,"decompMedia","2_233_2"
"1135",2016-10-03,243373.897909392,67685.5981936383,20702.9690881902,31118.57874697,11690.6960342592,0.0242511700076061,"decompMedia","2_233_2"
"1136",2016-10-10,107784.438896561,34781.8890101574,26141.6541270906,39918.483597099,12532.2195764111,0.0799774293715919,"decompMedia","2_233_2"
"1137",2016-10-17,232373.448106725,29877.140993825,121.655278591897,52829.5502501199,12380.5284349838,0.105136290531723,"decompMedia","2_233_2"
"1138",2016-10-24,101238.71257266,65135.3947134565,18468.9767328854,58385.7038062088,12770.175839575,0.0534473665361443,"decompMedia","2_233_2"
"1139",2016-10-31,260861.280472253,33163.4326609471,61.5780733523041,62063.7158117971,13712.0145633071,0.0313707123307624,"decompMedia","2_233_2"
"1140",2016-11-07,118647.743601885,62296.0348131095,25286.4017565062,65066.2279080615,13135.0442480322,0.117789836051931,"decompMedia","2_233_2"
"1141",2016-11-14,161691.078337949,31396.1512244032,112.703216530039,59471.9768844395,5866.89418107998,0.063757705496189,"decompMedia","2_233_2"
"1142",2016-11-21,77812.7044892032,62480.9122948376,11263.457674473,63411.6855255516,2284.52530357653,0.0582853375555741,"decompMedia","2_233_2"
"1143",2016-11-28,27594.5957958606,31510.1315029062,4264.81037471839,56076.1026291427,16698.4987724563,0.111889678293168,"decompMedia","2_233_2"
"1144",2016-12-05,21116.6225604196,79588.012351101,9.32467359023213,32732.790256233,17204.5673023924,0.314257984312142,"decompMedia","2_233_2"
"1145",2016-12-12,7010.20454321486,42751.169846126,0.0184816596500626,35817.853267259,16621.4403448701,0.0818102941360384,"decompMedia","2_233_2"
"1146",2016-12-19,2290.80894425698,93622.4471079348,3.66234722509392e-05,18548.7718710288,16176.0006345682,0.00574320481196323,"decompMedia","2_233_2"
"1147",2016-12-26,160739.758603182,53128.0260244388,7.25734702247488e-08,58860.3840146818,16671.3760153878,0.000153027278290693,"decompMedia","2_233_2"
"1148",2017-01-02,160578.400853209,106323.544187705,42921.108857286,52097.1861349049,16524.9878894046,0.242653483052395,"decompMedia","2_233_2"
"1149",2017-01-09,63245.7020754906,63583.0108496689,1485.27609566882,56343.0640378207,16289.0642711287,0.0894851483868346,"decompMedia","2_233_2"
"1150",2017-01-16,28931.1367999009,32192.7324282619,276.918411135232,59789.560917736,15967.6867078736,0.173992255816763,"decompMedia","2_233_2"
"1151",2017-01-23,9689.74475608319,14649.6084742225,23307.8382693013,62793.1967661733,16116.8409002788,0.040327660229001,"decompMedia","2_233_2"
"1152",2017-01-30,37536.9991111451,6309.50683985943,94.6344620559007,53526.0765144848,16309.4560329678,0.105158655818194,"decompMedia","2_233_2"
"1153",2017-02-06,12696.2536523672,2650.01602675684,0.187919284082353,15999.2257753942,15090.1845291855,0.00582197121683416,"decompMedia","2_233_2"
"1154",2017-02-13,4175.23690759227,54178.1710806083,0.000372384430261576,62904.2017395037,7017.81037869712,0.0486099316865762,"decompMedia","2_233_2"
"1155",2017-02-20,1360.11611204407,26535.5654962233,22267.995553231,21653.0522325018,2789.31337660128,0.0564643429065729,"decompMedia","2_233_2"
"1156",2017-02-27,441.693792679383,11858.9229078616,86.3706285725071,78500.770083931,12212.128425283,0.1018493980472,"decompMedia","2_233_2"
"1157",2017-03-06,143.293742711584,5064.43848770991,31412.9170443883,36132.1683125251,13380.0075863666,0.0282911277794248,"decompMedia","2_233_2"
"1158",2017-03-13,759.668824318431,2119.22958361957,200.778252266074,8680.50554244194,13121.1528360611,0.0930988386201224,"decompMedia","2_233_2"
"1159",2017-03-20,246.537112804098,879.120312276222,39222.184630489,1592.25016854423,12569.8097641857,0.0810350769672811,"decompMedia","2_233_2"
"1160",2017-03-27,79.9640769993182,17407.3536612018,561.142544571306,23859.5432343935,13581.4384468137,0.104254661255442,"decompMedia","2_233_2"
"1161",2017-04-03,25.9315171636884,7560.8907906029,1.12584233699681,5034.89546728183,13529.6417425307,0.00206894131270181,"decompMedia","2_233_2"
"1162",2017-04-10,8.40882083233713,106911.847666559,0.0022310365662519,895.420622759533,12537.4602783454,0.000212369655024079,"decompMedia","2_233_2"
